Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,03/18/2025,3.1,Other,2900,3100,3000
,03/20/2025,3.2,Other,3000,3200,3100
,03/21/2025,0.3,Other,2650,2800,2725
,03/24/2025,0.6,Other,2700,2900,2800
,03/25/2025,0.5,Other,2650,3100,2875
Kannad,03-01-2025,0.2,Other,2675,3131,2750
,03-02-2025,0.8,Other,3000,3200,3100
,03-04-2025,0.3,Other,2658,3200,2850
,03-06-2025,0.2,Other,3000,3200,3100
,03-07-2025,1,Other,2700,3200,2950
,03-08-2025,0.2,Other,2666,3201,2751
,03-11-2025,0.4,Other,2675,3000,2800
,03-12-2025,0.3,Other,2650,3100,2850
,03/15/2025,0.1,Other,2675,3131,2831
,03/16/2025,0.7,Other,3000,3000,3000
,03/18/2025,0.9,Other,2625,3000,2850
,03/19/2025,0.5,Other,2675,3000,2850
,03/20/2025,0.2,Other,2675,3000,2800
,03/21/2025,1.9,Other,2677,2875,2765
,03/22/2025,0.3,Other,2625,3000,2800
,03/23/2025,2.3,Other,2625,2800,2725
,03/25/2025,1.4,Other,1800,2495,2147
,03/27/2025,0.2,Other,2450,2450,2450
Karjat,03-01-2025,0.3,Other,2500,2500,2500
,03-03-2025,0.7,Other,2500,2620,2500
,03-05-2025,0.7,Other,2500,2600,2500
,03-06-2025,0.6,Other,2500,2600,2500
,03-07-2025,0.6,Other,2500,2500,2500
,03-08-2025,0.3,Other,2500,2600,2500
,03-09-2025,0.2,Other,2500,2500,2500
,03-11-2025,0.2,Other,2500,2500,2500
,03-12-2025,1,Other,2500,2600,2500
,03/13/2025,0.7,Other,2650,3000,2650
,03/14/2025,0.2,Other,2500,2500,2500
,03/15/2025,0.2,Other,2500,2500,2500
,03/17/2025,0.1,Other,2500,2500,2500
,03/18/2025,0.8,Other,2300,2500,2300
,03/20/2025,0.3,Other,2630,3000,2630
,03/21/2025,0.6,Other,2300,2600,2300
,03/23/2025,0.3,Other,2500,2500,2500
,03/24/2025,0.3,Other,2600,2600,2600
,03/26/2025,0.1,Other,2500,2500,2500
,03/27/2025,0.1,Other,2400,2400,2400
,03/28/2025,0.1,Other,2500,2500,2500
,03/29/2025,0.1,Other,2500,2500,2500
Karmala,03/20/2025,0.1,Other,2900,2900,2900
,03/24/2025,0.1,Other,2800,2800,2800
,03/25/2025,0.1,Other,2500,2500,2500
,03/27/2025,0.2,Other,2651,2651,2651
Kille Dharur,03/17/2025,2,Other,2700,2950,2700
,,,Other,2150,2150,2150
,03/18/2025,0.3,Other,2500,2500,2500
,,,Other,2900,2900,2900
,03/28/2025,4.3,Other,1800,1800,1800
,,,Other,3700,4000,3700
Kopargaon,03-04-2025,1.3,Other,2000,2100,2060
,03-05-2025,1,Other,2013,2013,2013
,03-08-2025,0.2,Other,2400,2400,2400
,03-11-2025,0.3,Other,1960,1960,1960
,03/15/2025,0.1,Other,1999,1999,1999
,03/18/2025,0.1,Other,2100,2100,2100
,03/20/2025,2.8,Other,2625,3011,2860
,03/21/2025,1,Other,1931,1931,1931
,03/24/2025,0.1,Other,2500,2500,2500
,03/26/2025,1.2,Other,1950,2600,2550
Lasalgaon,03-03-2025,1.3,Other,2100,2600,2101
,03-04-2025,0.5,Other,2801,2801,2801
,,,Other,2081,2600,2101
,03-05-2025,2.1,Other,2630,2900,2652
,03-06-2025,0.4,Other,2000,2351,2101
,03-07-2025,3.7,Other,2630,3152,2650
,,,Other,2091,2600,2400
,03-10-2025,0.9,Other,2052,2599,2176
,03-11-2025,1.9,Other,2630,3052,2800
,,,Other,2065,2600,2101
,03-12-2025,0.6,Other,2001,2600,2301
,,,Other,2630,3201,2800
,03/17/2025,1.1,Other,2630,2681,2650
,,,Other,2101,2600,2400
,03/18/2025,2.2,Other,1800,2600,2176
,03/20/2025,2.2,Other,2630,3151,2800
,,,Other,2001,2600,2455
,03/21/2025,2.6,Other,2630,3413,2800
,,,Other,2200,2600,2576
,03/24/2025,2.5,Other,2630,3000,2800
,,,Other,2126,2600,2236
,03/25/2025,2.5,Other,2630,3101,2800
,,,Other,2136,2600,2200
,03/26/2025,2.8,Other,2120,2600,2400
,,,Other,2630,3071,2699
,03/27/2025,1.4,Other,2650,3131,2981
,,,Other,2522,2600,2570
Lasalgaon(Niphad),03-03-2025,0.7,Other,2941,3112,2941
,03-05-2025,0.5,Other,2881,2881,2881
,03-10-2025,0.2,Other,2700,2900,2700
,03-12-2025,0.1,Other,3075,3075,3075
,03/22/2025,0.3,Other,2700,2841,2700
,03/25/2025,0.5,Other,2825,2825,2825
,03/26/2025,0.2,Other,2500,2500,2500
,03/28/2025,0.1,Other,3176,3176,3176
"Mahesh Krushi Utpanna Bazar, Digras",03/19/2025,0.26,Other,2200,2200,2200
,03/24/2025,0.04,Other,2100,2100,2100
Majalgaon,03-01-2025,1.7,Other,2625,3000,2626
,03-03-2025,5.3,Other,2625,3838,3051
,03-05-2025,5.6,Other,2625,3300,3147
,03-06-2025,3.5,Other,2000,2600,2351
,03-07-2025,4.2,Other,2050,2600,2500
,03-08-2025,5.4,Other,2625,3011,2850
,03-10-2025,8.4,Other,2000,2600,2410
,03-11-2025,9.8,Other,2700,2941,2800
,03/15/2025,8.3,Other,2200,2620,2500
,03/18/2025,22.5,Other,2000,2620,2500
,03/19/2025,10.3,Other,2300,2620,2500
,03/20/2025,11.7,Other,2050,2620,2600
,03/21/2025,13.2,Other,2050,2610,2600
,03/22/2025,6,Other,2100,2620,2600
,03/24/2025,16.3,Other,2000,2610,2551
,03/25/2025,16.1,Other,2250,2600,2550
,03/26/2025,10.6,Other,2000,2600,2450
Malegaon,03-01-2025,9.5,Other,2625,3041,2630
,03-03-2025,11,Other,2352,2622,2601
,,,Other,2625,3205,2650
,03-04-2025,9.5,Other,1900,2621,2453
,,,Other,2625,3053,2677
,03-05-2025,10.6,Other,2640,3071,2645
,03-06-2025,17,Other,2625,2875,2660
,,,Other,2150,2621,2560
,03-08-2025,25,Other,2630,3052,2665
,03-11-2025,13,Other,2630,2671,2645
,03/15/2025,7,Other,2630,3180,2645
,03/17/2025,8.5,Other,2640,3033,2700
,03/22/2025,7.3,Other,2630,3121,2740
,03/25/2025,3.4,Other,2100,2480,2301
,,,Other,2625,2893,2701
,03/26/2025,9.9,Other,2001,2624,2565
,,,Other,3216,3216,3216
,03/27/2025,20.4,Other,2625,3136,2650
Manmad,03-01-2025,0.6,Other,2091,2111,2091
,03-03-2025,1.2,Other,2625,3262,2950
,,,Other,2083,2620,2540
,03-04-2025,2.7,Other,2000,2624,2080
,03-05-2025,1.9,Other,2625,3000,2850
,,,Other,2058,2270,2120
,03-06-2025,1.4,Other,2625,2820,2720
,,,Other,2150,2620,2350
,03-07-2025,1,Other,2052,2620,2400
,,,Other,2625,2931,2720
,03-08-2025,0.7,Other,2087,2620,2499
,,,Other,2625,2899,2760
,03-10-2025,1.2,Other,2061,2622,2490
,,,Other,2630,3312,2800
,03-11-2025,0.6,Other,2081,2622,2450
,,,Other,2625,2952,2780
,03-12-2025,1.3,Other,2625,3355,2700
,,,Other,2095,2620,2450
,03/17/2025,1.1,Other,2625,2861,2750
,,,Other,2011,2620,2410
,03/18/2025,1.8,Other,2010,2620,2490
,,,Other,2625,3212,2890
,03/21/2025,0.7,Other,2061,2624,2500
,,,Other,2625,2760,2625
Manora,03-10-2025,0.4,Other,2000,2000,2000
,03/19/2025,0.5,Other,2000,2000,2000
,03/21/2025,0.1,Other,1950,1950,1950
,03/26/2025,0.4,Other,2400,2400,2400
Manwat,03/17/2025,1.4,Other,2800,3000,2900
Mumbai,03-01-2025,597,Other,2800,4500,3900
,03-03-2025,46.3,Other,2800,4500,3900
,03-04-2025,23.1,Other,2800,4500,3900
,03-05-2025,28,Other,2800,4500,3900
,03-06-2025,17.8,Other,2800,4500,3900
,03-08-2025,22.9,Other,2800,4500,3900
,03-10-2025,69.2,Other,2800,4500,3900
,03-11-2025,39.1,Other,2800,4500,3900
,03-12-2025,19.5,Other,2800,4500,3900
,03/13/2025,27.7,Other,2800,4500,3900
,03/15/2025,41.4,Other,2800,4500,3900
,03/17/2025,25.5,Other,2800,4500,3900
,03/18/2025,35,Other,2800,4500,3900
,03/19/2025,21.9,Other,2800,4500,3900
,03/20/2025,43,Other,2800,4500,3900
,03/21/2025,19,Other,2800,4500,3900
,03/24/2025,25,Other,2800,4500,3900
,03/25/2025,25,Other,2800,4500,3900
,03/26/2025,81,Other,2800,4500,3900
,03/27/2025,81.3,Other,2800,4500,3900
,03/31/2025,62,Other,2800,4500,3900
Murum,03-01-2025,0.1,Other,3200,3200,3200
,03/13/2025,0.2,Other,1901,1901,1901
Nandgaon,03-01-2025,2.9,Other,2625,3041,2650
,03-03-2025,3.8,Other,2625,3100,2650
,03-04-2025,2.4,Other,2625,3000,2650
,03-05-2025,4.9,Other,2051,2624,2250
,03-06-2025,5.9,Other,2625,2990,2650
,03-07-2025,4,Other,2150,2624,2450
,03-10-2025,5.5,Other,1800,2624,2250
,03-11-2025,4.6,Other,2190,2624,2250
,03-12-2025,0.6,Other,2200,2451,2450
,03/15/2025,1.1,Other,2625,2881,2750
,03/17/2025,3.9,Other,2140,2624,2250
,03/18/2025,1.8,Other,2000,2624,2250
,03/19/2025,4.1,Other,2000,2624,2250
,03/20/2025,3.2,Other,2625,2951,2650
,03/21/2025,4.9,Other,2625,3022,2750
,03/24/2025,5,Other,2625,3010,2650
,03/25/2025,2.5,Other,2191,2624,2350
,03/26/2025,6,Other,2625,3000,2750
,03/27/2025,5.9,Other,2625,2931,2750
,03/28/2025,0.6,Other,2260,2624,2350
Nandurbar,03-03-2025,1.2,Other,2630,2815,2650
,03-04-2025,1.9,Other,2051,2251,2175
,03-06-2025,1,Other,2630,2900,2900
,03-12-2025,0.1,Other,2300,2300,2300
,03/19/2025,0.7,Other,2630,2755,2700
,03/20/2025,0.8,Other,1225,2311,1850
,03/24/2025,0.8,Other,1500,2620,2150
Om Chaitanya Multistate Agro Purpose CoOp Society,03-01-2025,0.41,Other,2600,2700,2600
,03-02-2025,0.6,Other,2700,2700,2700
,03-03-2025,0.06,Other,2500,2500,2500
,03-07-2025,0.1,Other,2500,2500,2500
,03-08-2025,0.2,Other,2400,2400,2400
,03-09-2025,0.6,Other,2100,2500,2400
,03/16/2025,0.06,Other,2300,2300,2300
,03/17/2025,0.14,Other,2300,2500,2300
,03/18/2025,0.13,Other,2500,2500,2500
,03/22/2025,0.1,Other,2300,2300,2300
,03/23/2025,0.2,Other,2400,2400,2400
,03/24/2025,0.53,Other,2500,2500,2500
,03/25/2025,0.13,Other,2500,2500,2500
,03/26/2025,0.12,Other,2400,2400,2400
,03/28/2025,0.11,Other,2625,2625,2625
,03/29/2025,0.08,Other,2400,2400,2400
Pachora,03-03-2025,10,Other,2630,2828,2711
,,,Other,2286,2620,2451
,03-04-2025,8,Other,2400,2620,2521
,,,Other,2625,2900,2731
,03-05-2025,10,Other,2625,2930,2721
,,,Other,2250,2600,2431
,03-06-2025,10,Other,2630,2900,2751
,,,Other,2200,2600,2421
,03-07-2025,15,Other,2635,2923,2811
,,,Other,1950,2610,2311
,03-08-2025,16,Other,2400,2600,2500
,,,Other,2630,2950,2751
,03-10-2025,15,Other,2640,3000,2811
,,,Other,2400,2610,2521
,03-11-2025,40,Other,2630,2850,2731
,,,Other,2450,2610,2551
,03-12-2025,21,Other,2100,2600,2321
,,,Other,2640,2711,2681
,03/15/2025,19,Other,2302,2610,2411
,,,Other,2630,2860,2761
,03/17/2025,27,Other,2200,2610,2511
,,,Other,2630,2840,2731
,03/18/2025,45,Other,2100,2620,2411
,,,Other,2635,2750,2711
,03/19/2025,89,Other,2640,2831,2711
,,,Other,2200,2620,2411
,03/20/2025,30,Other,2630,2800,2731
,,,Other,2100,2600,2351
,03/21/2025,35,Other,2400,2600,2500
,,,Other,2630,2800,2731
,03/22/2025,45,Other,2291,2611,2411
,,,Other,2640,2900,2751
,03/24/2025,20,Other,2630,2800,2731
,,,Other,1950,2600,2300
,03/25/2025,30,Other,2630,2850,2751
,,,Other,2200,2610,2410
,03/26/2025,47.5,Other,2250,2610,2451
,,,Other,2640,2900,2751
,03/28/2025,110,Other,1800,2600,2300
,03/29/2025,30,Other,2000,2620,2351
,03/31/2025,3,Other,2150,2150,2150
Paithan,03-04-2025,1.9,Other,2700,3321,3000
,03-05-2025,1.3,Other,2890,3246,2930
,03-06-2025,1.1,Other,3300,3400,3335
,03-07-2025,0.6,Other,3385,3385,3385
,03-08-2025,0.1,Other,2700,2700,2700
,03-11-2025,0.4,Other,2700,3391,3001
,03-12-2025,0.4,Other,3300,3300,3300
,03/15/2025,0.9,Other,2790,3325,3291
,03/18/2025,0.8,Other,3266,3266,3266
,03/25/2025,0.6,Other,3100,3100,3100
,03/26/2025,1.5,Other,3211,3211,3211
,03/27/2025,0.1,Other,2000,2000,2000
,03/28/2025,0.5,Other,2781,3250,3200
Parola,03-01-2025,1.5,Other,2200,2560,2500
,03-05-2025,9,Other,2200,2400,2400
,03-10-2025,12,Other,2100,2500,2400
Pathardi,03-01-2025,3,Other,2200,2600,2450
,03-05-2025,3,Other,2000,2600,2200
,03-12-2025,2.5,Other,2200,2600,2500
,03/15/2025,2.3,Other,2650,2900,2750
,03/19/2025,3,Other,2150,2600,2400
,03/22/2025,2.5,Other,2650,2950,2700
,03/26/2025,3,Other,2650,3000,2800
,03/29/2025,2,Other,2650,3000,2800
Pathari,03/18/2025,0.5,Other,2626,2700,2700
,03/25/2025,0.2,Other,2600,2600,2600
,03/26/2025,0.2,Other,2000,2500,2300
Pune,03-01-2025,40.3,Other,3300,3600,3450
,03-03-2025,40.3,Other,3300,3600,3450
,03-04-2025,40.6,Other,3200,3500,3350
,03-05-2025,40.2,Other,3200,3500,3350
,03-06-2025,40,Other,3200,3600,3400
,03-07-2025,40.3,Other,3400,3600,3500
,03-08-2025,40.5,Other,3200,3500,3350
,03-10-2025,40.3,Other,3300,3500,3400
,03-11-2025,40,Other,3200,3400,3300
,03-12-2025,39.7,Other,3300,3500,3400
,03/13/2025,39.4,Other,3200,3400,3300
,03/14/2025,40.5,Other,3300,3500,3400
,03/15/2025,40.2,Other,3200,3400,3300
,03/17/2025,55.7,Other,3200,3500,3350
,03/18/2025,39.5,Other,3300,3500,3400
,03/19/2025,39.8,Other,3100,3300,3200
,03/20/2025,39.5,Other,3300,3600,3450
,03/21/2025,39.2,Other,3100,3300,3200
,03/22/2025,39.5,Other,3200,3500,3350
,03/24/2025,39.2,Other,3100,3300,3200
,03/25/2025,39,Other,3000,3200,3100
,03/26/2025,38.5,Other,3100,3300,3200
,03/27/2025,38.7,Other,3100,3300,3200
,03/28/2025,38.5,Other,3000,3300,3150
,03/29/2025,38.7,Other,3200,3400,3300
,03/31/2025,39.5,Other,3100,3300,3200
Pusad,03-05-2025,0.1,Other,3905,3905,3905
,03/22/2025,1,Other,2451,2451,2451
,03/24/2025,0.6,Other,2301,2301,2301
Rahata,03-04-2025,1.4,Other,2300,2300,2300
,03-11-2025,0.1,Other,2281,2281,2281
,03/27/2025,0.5,Other,3000,3000,3000
,03/28/2025,0.6,Other,3100,3100,3100
Rahuri,03/14/2025,0.6,Other,2300,2300,2300
,03/21/2025,2.1,Other,2400,2400,2400
,03/22/2025,0.3,Other,2200,2200,2200
Rahuri(Vambori),03-01-2025,0.6,Other,2600,2600,2600
,,,Other,2942,2942,2942
,03-06-2025,0.4,Other,2900,2900,2900
,03-11-2025,0.1,Other,2300,2300,2300
,03/18/2025,0.2,Other,3000,3000,3000
,03/19/2025,0.4,Other,1800,2476,2138
,03/20/2025,0.1,Other,2400,2400,2400
,03/25/2025,0.9,Other,2666,2701,2683
,03/26/2025,0.7,Other,2500,2500,2500
,,,Other,2780,2780,2780
Sangamner,03-04-2025,0.6,Other,2400,2600,2500
Sangli,03-06-2025,10,Other,2900,3400,3150
,03-07-2025,40,Other,2900,3400,3150
,03-08-2025,7,Other,2700,3500,3100
,03-10-2025,90,Other,2900,3500,3200
,03-11-2025,35,Other,2900,3400,3150
,03-12-2025,100,Other,2900,3400,3150
,03/13/2025,17.5,Other,2900,3400,3150
,03/15/2025,17.5,Other,2900,3400,3150
,03/17/2025,15,Other,2900,3400,3150
,03/18/2025,85.8,Other,2900,3400,3150
,03/21/2025,32.5,Other,2800,3300,3050
,03/22/2025,47.5,Other,2800,3300,3050
,03/24/2025,40,Other,2900,3300,3100
,03/25/2025,25,Other,2900,3300,3100
,03/27/2025,15,Other,2900,3300,3100
,03/29/2025,30,Other,2800,3500,3150
Satana,03-03-2025,2.8,Other,2650,2750,2705
,,,Other,1900,2550,2480
,03-04-2025,2.3,Other,1891,1891,1891
,,,Other,2651,3056,2850
,03-05-2025,2.5,Other,1800,2600,2465
,,,Other,2765,2765,2765
,03-10-2025,7.4,Other,2640,2850,2700
,,,Other,2112,2575,2500
,03-11-2025,9.1,Other,1875,2550,2475
,,,Other,2675,2901,2850
,03/20/2025,8.5,Other,2700,3112,2850
,,,Other,1861,2550,2450
,03/21/2025,6.1,Other,2625,3333,2875
,,,Other,1851,2575,2450
,03/24/2025,4.3,Other,2651,3099,2850
,03/25/2025,5.1,Other,2426,2426,2426
,,,Other,2775,3270,2925
,03/26/2025,4.6,Other,2405,2405,2405
,,,Other,2713,3112,2875
,03/27/2025,1.5,Other,3200,3200,3200
,,,Other,2600,2600,2600
Shahada,03/25/2025,1.2,Other,2800,2911,2800
Shevgaon,03-04-2025,1.1,Other,2900,3000,2900
,03-05-2025,0.4,Other,2800,3000,3000
,03-07-2025,0.2,Other,2800,2800,2800
,03-09-2025,0.8,Other,2800,3000,2800
,03-12-2025,0.5,Other,3000,3000,3000
,03/15/2025,2.6,Other,2700,3000,2700
,03/18/2025,1,Other,2800,3000,2800
,03/21/2025,5.1,Other,2650,2900,2900
,03/22/2025,1.3,Other,2650,3000,3000
,03/23/2025,0.6,Other,2800,2800,2800
,03/24/2025,0.9,Other,2500,2600,2600
,03/25/2025,1,Other,2000,2500,2500
,03/26/2025,0.5,Other,2800,2800,2800
,03/28/2025,0.4,Other,2700,2700,2700
Shevgaon(Bodhegaon),03-01-2025,1.2,Other,2500,2600,2500
,03-03-2025,0.7,Other,2500,2600,2500
,03-04-2025,0.4,Other,2500,2500,2500
,03-05-2025,1,Other,2500,2600,2600
,03-06-2025,1.6,Other,2800,2900,2800
,03-07-2025,0.8,Other,2700,2800,2800
,03-08-2025,0.4,Other,2700,2700,2700
,03-10-2025,0.5,Other,2600,2600,2600
,03-11-2025,1,Other,2700,2800,2700
,03-12-2025,0.5,Other,2700,2700,2700
,03/13/2025,0.8,Other,2600,2600,2600
,03/15/2025,1.5,Other,2650,2750,2750
,03/17/2025,1.1,Other,2650,2750,2750
,03/18/2025,1.8,Other,2500,2600,2600
,03/19/2025,0.2,Other,2500,2500,2500
,03/20/2025,1.2,Other,2400,2500,2400
,03/21/2025,0.6,Other,2700,2700,2700
,03/22/2025,1.2,Other,2400,2500,2500
,03/24/2025,2.8,Other,2500,2600,2500
,03/25/2025,0.8,Other,2300,2500,2500
,03/26/2025,0.3,Other,2500,2500,2500
,03/27/2025,0.6,Other,2500,2600,2600
,03/28/2025,1.3,Other,2400,2600,2400
,03/29/2025,0.7,Other,2500,2600,2500
,03/30/2025,2,Other,2500,2600,2500
Shirpur,03-06-2025,0.1,Other,1700,1700,1700
,03-10-2025,1.2,Other,2200,2200,2200
,03-11-2025,3,Other,2899,2899,2899
,03/17/2025,3.3,Other,2926,2926,2926
,03/21/2025,4.7,Other,4200,5000,4651
,03/24/2025,10,Other,2850,2917,2917
,03/25/2025,3,Other,2685,2836,2836
Shirur,03-03-2025,0.5,Other,2700,2900,2800
,03-04-2025,0.9,Other,2400,2600,2500
,,,Other,2700,2700,2700
,03/17/2025,1,Other,3000,3000,3000
,,,Other,2000,2000,2000
Shrigonda,03/17/2025,0.8,Other,2650,2900,2800
,03/24/2025,0.5,Other,2700,3000,2800
,03/27/2025,0.1,Other,2700,3000,2900
Shrirampur,03-05-2025,0.2,Other,2400,2500,2450
,03/18/2025,0.6,Other,2200,2600,2400
Sillod,03-02-2025,0.2,Other,2800,2800,2800
,03-06-2025,0.4,Other,2400,2400,2400
,03-07-2025,0.2,Other,2350,2350,2350
,03-09-2025,0.4,Other,2300,2300,2300
,03/23/2025,0.2,Other,2500,2500,2500
,03/25/2025,0.3,Other,2500,2500,2500
Sillod(Bharadi),03-01-2025,0.2,Other,2700,2850,2800
,03-08-2025,0.3,Other,2501,2501,2501
,03/15/2025,0.2,Other,2500,2500,2500
,03/22/2025,0.2,Other,2800,2800,2800
,03/29/2025,0.2,Other,2500,2500,2500
Solapur,03/24/2025,0.7,Other,2185,2185,2185
Sonpeth,03-03-2025,0.2,Other,2630,2630,2630
,03-10-2025,0.4,Other,2761,2951,2881
Ulhasnagar,03-02-2025,9,Other,2800,3200,3000
,03-03-2025,8,Other,2800,3000,2900
,03-06-2025,17,Other,2700,3100,2900
,03-09-2025,8,Other,2800,3000,2900
,03-12-2025,17,Other,2800,3000,2900
,03/21/2025,8,Other,2800,3000,2900
,03/25/2025,9,Other,2800,3200,3000
,03/27/2025,13,Other,2800,3000,2900
Umarga,03/15/2025,0.1,Other,2300,2300,2300
Vadvani,03-12-2025,0.6,Other,3100,4001,3300
,03/19/2025,0.8,Other,2700,3701,3000
Vaijpur,03/18/2025,2.5,Other,1900,2550,2400
,,,Other,2755,2755,2755
Yeola,03-01-2025,2.7,Other,1950,2425,2100
,03-03-2025,0.6,Other,2051,2401,2073
,03-05-2025,2.8,Other,2000,2500,2101
,,,Other,2801,2801,2801
,03-06-2025,2.4,Other,2051,2616,2080
,03-07-2025,1.7,Other,2030,2396,2090
,03-08-2025,2.3,Other,2003,2241,2040
,03-10-2025,0.8,Other,2000,2575,2101
,03-12-2025,1.5,Other,2015,2251,2050
,03/15/2025,1.4,Other,3020,3020,3020
,,,Other,2050,2500,2121
,03/17/2025,3.7,Other,1999,2082,2050
,03/20/2025,1.7,Other,1950,2417,2050
,03/21/2025,2,Other,2020,2330,2070
,03/22/2025,0.6,Other,2028,2251,2141
,03/24/2025,0.9,Other,2776,2776,2776
,,,Other,2030,2600,2135
,03/24/2025,0.9,Other,2776,2776,2776
,,,Other,2030,2600,2135
